equipment_type,avg_temperature_c,power_consumption_kw,runtime_hours_per_day,load_percentage,alarm_count,days_since_last_maintenance,anomaly_detected,failure_risk_score
AHU,34.379487095089004,89.52789641182969,21.361963197341257,62.5843491078533,1,94,0,1.1494026882015473
Chiller,26.82354876220233,75.16241103416698,21.625013633637796,92.42574627008719,3,80,0,1.415069951266798
Chiller,29.518218546802203,61.14043266074361,11.00373048663922,26.643100624814913,2,38,0,0.6836863569119692
Pump,23.301685584587013,20.31594445176519,5.665153161012642,35.284149496694624,1,228,0,0.5408357741543088
Chiller,31.157853428596965,35.05329705681913,18.491158183176367,55.26039547530543,2,134,0,0.6734753034640161
Chiller,31.139665191893954,53.19643938546481,10.23024598027972,66.78054466698438,2,196,0,0.7256265683025513
Chiller,26.86203281012036,73.9194180057347,19.658472285151447,85.29822814902401,2,282,0,1.0559114479827452
Chiller,34.59223499574663,64.07640334976006,12.853096965208662,99.06096921145495,0,101,0,1.2438280315381842
Chiller,20.134353650965107,38.14122048534589,13.70533484685243,51.10811971792931,1,75,0,0.5222511495759963
AHU,18.288110303122878,5.743401145816714,19.558188134970734,23.793250891206796,1,294,0,0.7182201846466693
AHU,31.09268959987063,62.0675105185936,11.647266621232557,84.09372026362598,1,208,0,0.8728331931931259
Pump,31.721644135203004,37.84698868465795,12.862546906458292,68.35045752662465,1,83,0,0.7534387960608269
Pump,20.043522895049797,89.47995458171154,11.523809375392442,35.88342870945613,0,143,0,0.7255822879540504
Chiller,22.514908160296304,7.753820506105601,11.346810305545599,59.586276529713615,0,56,0,0.2855014094358684
Chiller,18.29839017723269,72.25519830016594,14.518931538029188,79.38481964269795,1,361,0,1.0376743421371035
AHU,22.9862463832696,113.26953731319752,20.175988890023014,81.63294296549151,1,287,0,1.029200317006196
AHU,31.143411856617416,25.057065717822443,11.235366238451316,59.96947295990096,0,211,0,0.7254779456904288
Chiller,26.80532897111384,59.239691436318466,14.485094410754733,44.417162410308734,3,179,0,0.8696112114024481
AHU,23.917625083860898,15.513529058970889,17.414546508852016,97.89940656307948,2,58,0,0.5477797442497486
AHU,24.319568013407615,76.95341991005554,9.3887889260731,73.06900887651943,2,73,0,0.6902983866642027
AHU,18.02301163716296,68.31114326856594,9.550456098047851,52.659001547703895,1,215,0,0.7241461319457903
AHU,23.09660896860901,51.847035284475716,22.668262540469097,42.43705793637219,0,266,0,0.7912592363866455
Chiller,28.98979860784482,64.95835746948023,18.470691466621773,78.48823864028498,2,73,0,1.0293271203609242
Pump,34.56130554487807,108.10608572393618,15.543733524466177,39.37467564750142,0,271,1,1.0681585545933263
Pump,32.40003405872629,27.57384476577271,16.95440108841224,33.73679911789505,1,354,0,0.8482208832263863
Chiller,18.401114398973995,7.594918846114932,4.585988862068367,62.38671111696562,1,234,0,0.4734813985729747
Pump,33.27553027947227,104.09146174039661,16.362059311233935,43.19899141153135,2,319,1,0.9148653553952983
AHU,31.31437302607664,71.36846447460924,14.190177464484037,70.31241159388921,1,19,0,0.7674728534254283
Pump,31.266394100706666,107.42572237811187,14.914993595588713,29.43509398993868,0,113,0,0.9642844222181545
Pump,25.785927903060717,73.64870069251485,11.188476536616342,72.39528836538572,2,63,0,0.5360622296534238
AHU,24.766089980226546,98.16852534536578,5.629477954258838,42.66372223981618,0,184,0,0.4519082635615798
Chiller,23.149567390164275,54.41243678584201,7.866784672241044,20.01943475476102,2,277,0,0.5954100632554773
Chiller,19.11681260222422,91.2338920981509,23.014894264253435,30.154884613934108,2,162,0,0.7083803332915325
AHU,21.880001179392885,109.99976869233343,12.17399124541868,94.68923022680752,0,243,0,0.6922059906117957
AHU,22.19226179462642,70.79414082805373,13.333663116617284,89.38837112922863,2,145,0,0.9053301701864781
Chiller,26.229310185073427,25.790292314673646,5.05419579706878,38.688722562898946,1,146,0,0.2906800379991845
Chiller,30.706554912143798,35.91172572847279,4.751324590879612,82.2697523636393,1,81,0,1.049098359871341
Pump,26.054767082765093,27.844126343201665,18.343628940935155,68.68572745391793,0,322,0,0.5471306656972224
Pump,18.98335564060173,33.38855817350928,14.761893282422225,97.67237691598956,4,321,1,1.538290714236388
AHU,34.28242661679947,40.23777667536918,14.174119684325333,49.888452762724725,2,43,0,0.580499400040085
Chiller,34.026313424599905,68.84038547661667,8.862490608453374,74.5168490013737,3,313,1,1.861955423697324
Chiller,31.348222233522943,72.61903738834077,18.895014632598446,25.082857793913487,2,293,0,1.0411328675680533
Chiller,34.85257432659175,54.04747093281403,7.364731582169838,51.69978774531248,3,176,1,1.5366323658223833
Pump,27.25619965760447,75.77338967939608,7.7986948732204,97.10541289505444,2,69,0,0.5847245942305753
Chiller,34.3670619543045,14.38111644530708,13.21424342696551,63.11846995600965,0,56,0,0.591657253084004
AHU,19.285285690484763,15.095647261688397,9.725597242238818,43.03036026678757,2,119,0,0.43900451336366714
Chiller,24.216572720443313,24.760387941130723,8.949259624662927,29.621677050288547,1,204,0,0.3334247696950869
AHU,21.83148155611502,64.57891227463965,16.904752891066632,76.28226721452243,1,55,0,0.7412365942598491
AHU,21.32916243028259,29.60938805030606,17.01943490437089,71.58848347437814,3,38,0,0.6372605759514506
Pump,20.393650131175495,37.577706401646395,20.490341395998584,49.91509708830197,0,243,0,0.6722992590605437
Chiller,28.581031906621945,51.03597615989432,12.354171339459517,96.07530814926675,3,201,1,1.7449967808735536
Chiller,31.282471547704183,98.36460426119368,5.461701820523005,21.776225039028027,2,236,0,0.9503469733175807
Chiller,27.83107279014613,6.594145629978914,9.473327698429154,44.29790813054606,1,15,0,0.20323556872906207
Pump,20.498366062999565,79.67856432721157,23.60010926393634,93.68555890396651,2,144,0,0.9644913093294533
Pump,31.789104088869003,81.92080106967882,15.925171504654042,45.67483506555523,2,77,0,1.1224893303953019
AHU,28.811230021783384,96.8454147410132,18.194741696020404,40.18022670841363,2,309,1,1.5706657550740024
AHU,24.598817004158924,112.26658799193602,4.14715659250829,62.73763279449979,0,263,0,0.7328372423880178
AHU,29.46021502411307,7.31585262916833,14.364114643650417,85.90413999364303,1,185,0,1.0021879322712952
Chiller,22.418384647128157,22.68512613401986,4.750573150636063,28.251740870268883,0,55,0,0.22151138253843358
Pump,23.86826754440158,106.9096988164392,15.38460424182896,95.4416567716589,1,308,0,0.8707689885828782
AHU,33.597259333243834,57.729634651506764,22.415416992721507,83.60583049449312,3,4,1,1.595127532884081
AHU,22.938576596414148,69.9279234773483,23.368382610008158,34.500020444124154,1,299,0,0.7236905062983306
AHU,25.989800558684923,81.24812842816195,14.811053507778484,76.96063689585301,3,40,0,0.958098498258516
Chiller,33.132399335732245,83.0926595169983,13.164096105044319,50.79669781100457,0,230,0,1.0570375333048874
Chiller,30.03126295454797,112.15014638139844,22.90034188496988,52.18357424610549,1,286,1,1.5123180022353933
AHU,19.057454844799945,119.64918300234201,17.4721966399339,82.66320739510931,1,138,0,1.0555055380629703
Chiller,20.504151752742494,87.81810800705813,5.297985590768189,97.02278463845857,4,103,0,1.1744615025914626
AHU,18.133307043122585,38.03043905859234,13.314511553349952,30.132469827775516,4,7,0,0.692093803497197
Chiller,28.72567043389578,106.17152626384951,8.804900369286077,53.65041895030555,1,164,0,1.2603181171797548
AHU,25.61044823197711,10.660405172187584,13.396086428973632,58.47532864674428,1,276,0,0.6682947620002573
Chiller,20.282672465338685,31.574298080567065,13.109311440127234,50.10494535639981,3,49,0,0.5833445089838846
AHU,34.2848800579651,108.19935750832721,15.642896056294841,49.055129897298,1,96,0,0.7977119788206852
AHU,27.00421530707554,34.462024160525814,11.135409806985024,24.18149340492772,1,59,0,0.2284990237953369
Chiller,22.112185999919117,30.374871856501073,7.285408989118562,74.84308964500985,2,231,0,0.5984114884375833
AHU,26.51026070963003,20.884408711128433,14.074388691799125,54.89715336960363,1,177,0,0.6314236309611255
AHU,29.553545656496834,103.7978521293954,20.60405768691524,35.58350421151414,2,90,0,0.9203236871217914
AHU,19.296066705550597,62.50669980697497,17.280244561352045,85.28268018416547,0,282,0,0.8050260826662358
Pump,22.669964855814165,82.6127183512278,10.767357318504317,84.20485985213023,1,36,0,0.7328701256490677
AHU,31.71841334502789,32.49263416862841,22.710460455177145,58.91133024711151,1,171,0,1.243756226706685
Chiller,25.81430279684524,92.1746484162899,22.24415142498364,43.87605289182084,0,126,0,0.7534006641954277
Chiller,27.291811414549013,92.40063767064133,8.186967987681975,71.0474180637162,1,299,0,0.7225033498986285
Chiller,25.357872037560977,40.94877286445452,4.78835170240726,43.05217086219224,1,355,0,0.5087123364470233
AHU,18.746299024931087,52.228502796182525,18.826174167015246,38.880634425896965,0,204,0,0.44540939660450923
Chiller,20.81774625694265,29.1143819044731,20.552205226983066,78.44117232210613,3,289,0,0.9140597727968848
AHU,25.574207858612144,117.30451768213399,23.357291319027105,23.226019177676058,2,356,0,0.8297840794913106
AHU,21.556152911934774,79.24429636171733,21.796727881766216,27.581477682767517,2,97,0,0.5864707296560931
Chiller,18.84964348721454,112.47254628228428,16.010695364128296,20.543053921887182,2,238,0,0.544241379664218
Pump,32.342044288881006,39.88933751735031,14.601046784247616,32.235454918034094,1,173,0,0.7095777912695148
Chiller,34.68027299578997,94.91745499464231,4.556821025251725,25.519200696836755,2,301,0,0.8747051010265665
Chiller,31.48342885794457,93.07374404674533,8.933128936895557,99.66418942239349,2,88,0,1.189868775208827
AHU,32.514343668979336,84.54039996465228,13.192295034658528,43.10479759632717,3,351,1,1.7488664859080172
AHU,22.11361121538977,116.04848215568205,16.570078001671355,31.94144101353978,1,17,0,0.5591887555087854
AHU,34.3306585837244,50.25886365222629,15.145036666368213,39.279700639673436,3,140,1,1.125049690742777
AHU,21.347736975708283,20.03249221282209,18.85271979363381,94.89004572321078,1,254,0,0.7106543157929188
Chiller,34.17430677615115,82.24651881306698,9.595338617740817,61.61281784195165,2,278,0,0.8907219185180958
Pump,34.91192799742117,88.87062705487871,15.299052153049464,49.18544770462855,1,151,0,0.8882895415882396
Pump,30.09928769768283,71.13196594776369,5.762844867815843,89.87131663273755,0,346,1,1.578805597334643
AHU,34.67944344046097,28.78405771034057,12.27331047166414,51.5992216439226,2,334,0,1.410238344121013
Chiller,27.68217625264076,63.01243329197587,19.00321665909202,46.800685596615665,2,140,0,0.6637363550857782
AHU,22.412210313993537,40.90181970544988,17.86801706858088,36.58260180397885,0,114,0,0.6073381610583104
AHU,25.428930056315554,54.15865073916924,23.81285474344358,50.22374591275292,3,68,0,1.0411650306838818
Chiller,28.09053590143936,79.20013622213635,9.55782251975512,45.33474848135408,0,179,0,0.7269856787679458
Pump,19.242386554459255,90.69969540944597,13.963785983479582,74.18431674385128,0,125,0,0.9120845169688203
Chiller,28.579835498493182,31.70583945365446,10.590608275479934,43.16661637365817,2,313,0,0.7897714590367608
Pump,34.68002322495901,51.61241647439964,12.812062281183495,66.1759797138049,4,311,1,1.7477608139542753
AHU,21.23183004632337,35.95358066403736,21.139002597387762,25.271373202557818,1,338,0,0.6066393583462929
Chiller,31.474116976902515,27.84263559411495,17.684181503769732,35.30313253572115,3,363,1,1.422134285547512
AHU,33.43427949425353,95.08953029952141,21.648823826951634,52.5924217289079,3,358,1,1.92306443413188
Pump,34.04292707794376,109.56405986025413,8.070222166637729,94.95594031269563,2,233,1,1.2325422774203365
AHU,34.3223052748926,47.57670135372632,21.46722235682876,50.180158857255634,1,147,0,0.8583816326090372
Pump,26.864813858265023,91.3970763029832,5.195245483567689,73.12592969598673,3,111,0,0.9122034892449249
AHU,34.614234435855565,108.15445827690728,21.771985608743048,40.40697779371185,4,363,1,1.6024919428681081
AHU,30.87427352128546,102.30428421097663,10.581475589214559,30.162686077858538,2,358,1,1.5648436501638734
Pump,20.748414416028353,26.02353968201098,10.29175266828133,24.682928006404012,2,238,0,0.5727149147529668
Chiller,26.107301809955487,114.97356637403655,14.241771533973278,44.433079883420106,3,3,0,0.9192565562771357
AHU,30.211629981324066,48.317790649388186,22.813803754464637,32.612882143752635,0,211,0,0.8526727017956778
Chiller,22.204785368924416,44.01267603499118,4.955627293628107,33.920835841289936,1,25,0,0.33283018972649403
Pump,28.890458120331083,12.17960263694474,11.044619501414907,80.860744670956,1,331,0,0.8958297510237644
Pump,29.332208143792528,60.909970222061546,21.131439773666713,21.267045675589937,1,184,0,0.8211669947483287
Chiller,20.76589564474562,17.536565798706803,11.921089548709334,64.62481005883475,2,61,0,0.3714366492461917
AHU,27.606450311696857,33.58207940665399,7.98313795194134,50.35691044747718,4,123,0,1.0272083522581792
Pump,31.117657486636332,41.448401503237356,12.495883626628235,60.52399999268378,2,55,0,0.6618990579329148
Chiller,26.481226297111014,98.01502720154366,11.711050029833386,65.02641897716823,2,163,0,0.5539740068749163
AHU,18.205752985193826,105.6811947955281,22.30832402933407,45.06941555658226,0,187,0,0.7873886979389869
Pump,18.153653974347968,39.78362650806901,19.238687514861944,43.608708814742826,4,39,0,0.7215507095942306
Chiller,24.06949884749021,103.75028394312599,14.102311114880127,78.67214794679245,2,185,0,0.8492859533487959
AHU,33.74529916334029,103.58155779752597,23.767411334431422,89.70215904969257,1,83,1,1.181763792501336
Chiller,21.88750525326135,92.93485929426045,13.305550625518466,35.40653059668223,0,195,0,0.6372564245141747
Pump,28.784182710818683,21.869938111745878,5.164756616405505,27.809500842811914,2,34,0,0.47442895218076475
Pump,21.77528980178645,84.38712739358384,9.245486436299698,91.82366451136207,4,113,0,0.8531438062421414
Pump,23.468389824212327,113.67776742676541,12.721409604386253,47.991637091791894,0,230,0,0.9377019680778006
AHU,32.41671552322523,83.49215505822306,7.138052482922403,64.10539125302513,0,283,0,1.4417115041623125
Pump,30.3906445185891,43.13593764740091,22.95130252648086,48.76345156160028,2,287,0,0.9752654122285835
Pump,19.62178771432458,62.566621504545594,19.33697795635546,30.064186907684103,0,155,0,0.443651325812222
Chiller,25.28793435676937,79.25837998537116,9.365744008555453,67.14653159581825,1,165,0,0.4820222258930996
Pump,18.495885981969497,63.71559700377791,15.816090670358317,62.01126814157037,2,182,0,0.7205385215879089
Chiller,26.17513249225115,18.79458829906153,18.42898314219144,36.239484735295775,1,239,0,0.6450031346260133
AHU,29.26137819891816,40.887365134982375,22.82557857813596,56.149523572182225,1,137,0,0.9338623572714173
Chiller,20.014544601168577,97.27554351366774,21.632706983508214,83.75580032125167,0,339,0,1.1590256479275287
Chiller,22.911043961455817,104.06307530098451,14.303844522764274,67.23408824863131,0,266,0,0.9840578167488906
Chiller,24.763222633536667,20.78950376229058,19.493052395860353,27.753386165359586,0,187,0,0.6338913127950729
AHU,33.63202741915285,114.52447652585333,15.2428950765517,63.841719778330805,0,40,0,0.7749069032192947
Chiller,34.88533526219039,42.81460105259007,15.054077800910802,76.21906394316696,2,310,1,0.9791597188570564
AHU,18.76349208292547,81.1660799540328,6.294839166763838,83.41627246246011,5,167,0,0.8068041574095389
Chiller,30.937134699421662,91.45989178501833,6.522753160323042,70.32940629074133,2,260,0,1.4392282417520523
Chiller,24.319309128839834,98.37381698335659,14.59067230044915,32.2126531632627,1,143,0,0.7298695818093225
AHU,24.67178916590116,113.76121575598197,9.377230899580132,76.81386132721286,4,204,1,1.271033338288198
Pump,30.82250454689939,40.9857480233146,4.420738049209373,74.1873476865213,0,176,0,0.7162460398766214
Chiller,33.613249346471946,103.72824227342876,18.456784078004247,21.954150635250656,1,262,0,1.0075068523603303
AHU,34.16578610654332,20.14399389516381,4.649731933803299,52.939813407219454,0,252,0,0.8119363441610815
Pump,27.811083962651452,86.07970423066317,15.90553682208109,46.63601975698987,2,329,0,0.8791148837684383
AHU,24.07105970810855,90.32743889410838,14.783875882546287,73.55296514029148,0,200,0,0.6743336368561113
Chiller,31.38833445959925,82.93817273815185,23.37629381155609,37.29086498487366,0,199,0,0.8420307008196655
Chiller,22.267023515459105,34.01619465554259,13.684262786952832,67.26975383794068,4,196,0,1.1563081559635586
Pump,27.589258490169804,105.39996190674839,5.272028727555947,93.0564769451338,3,314,1,1.1702926133811917
Chiller,24.095833845922844,24.418723287595427,15.033759356129234,83.82418977668863,2,77,0,0.5072625938792278
Pump,29.162728253033894,11.168001024895545,20.82192341232203,93.71661889732243,3,19,1,1.0122264769715041
AHU,22.086781519189618,87.5084739203699,23.936985685628798,98.2804773546152,1,62,0,0.9228127745812869
Pump,21.257080077492038,59.67970725176438,12.60686347378145,20.85361016049302,1,327,0,0.7017206890044818
Pump,33.61006447348243,102.64627229524774,10.40597484993485,69.81930211019821,0,281,1,1.564511142455694
Pump,19.730662610142126,49.09067122169978,22.13306593903998,53.02715182071252,0,250,0,0.7382117206402177
AHU,26.601284431493838,24.352037678386974,7.824842581522427,88.78835922680975,1,227,0,0.8110497172647377
Pump,21.75449731037115,101.19085213403501,16.30857830065853,40.145176160730536,1,127,0,0.8009704346116993
AHU,18.661809376536347,68.12460763860824,12.114288483618955,98.48235912920609,0,58,0,0.6591869779002189
AHU,18.61231991095425,26.757516124890813,4.821647299111106,69.09663756349978,1,204,0,0.6779672105360596
AHU,20.978770125799066,87.84415983744127,10.945769486113955,83.48299217830647,2,243,0,0.7397310415411967
Pump,32.73509602660201,63.77806842629256,9.304570450053491,26.847964225821464,0,332,0,0.9941890296201557
Pump,22.802138647609453,74.49599295763677,17.721823078869736,34.6766307807092,2,326,0,0.57834717316806
Pump,34.15780589978003,58.003308893756916,22.975809953838365,80.67229384273625,1,252,1,1.3218044181551782
AHU,27.88757898081629,100.30153313907074,9.360943747572755,21.75892176314589,2,322,0,0.8463702035345464
AHU,25.422441226069026,100.39971230355073,20.229318783033634,85.35023887150263,1,199,0,1.0403779216604758
AHU,27.86151018938073,86.57971450980442,5.1071963387681905,21.115921495352914,2,343,0,0.5515385039774435
Chiller,26.783872548846553,17.12115840059316,14.762420200796264,72.56950712490186,0,240,0,0.6248830712643691
Chiller,30.899196313874526,101.46819411896792,5.411001274197892,49.20751361854447,1,139,0,0.805080832811889
AHU,22.80243312153849,82.16649276128463,22.680659822612785,68.91958821753593,1,122,0,0.8063655277942005
Chiller,24.00185665720514,85.15777909049444,19.327025611147803,75.6825125591291,4,49,0,0.8382409576190766
Chiller,33.19960314306526,46.74302664644524,17.158998224091846,47.398017534904334,1,304,0,1.4104764587815364
Chiller,34.08976072355689,106.11714895805576,20.477927632493284,28.636995848866846,2,115,0,0.878523007915363
Chiller,33.173489867270064,88.4177340270086,16.950395911403263,25.57166941986125,1,343,1,1.0628474393579779
Chiller,25.130615897274332,17.947903650857363,23.37888794348582,67.11488180500382,1,251,0,0.8668788404674659
Pump,31.26621355111699,51.89447395670871,18.27915895729543,61.65242829872892,1,7,0,0.8528942220598635
AHU,26.097707466118678,106.93374162541629,22.493172191644934,79.3760807296906,3,219,1,0.9522245882240827
AHU,26.458177486483738,10.427620695198584,14.34263784021276,60.77884080031497,1,77,0,0.4109718284937249
AHU,21.479561853973827,115.5629112588357,6.341288259637253,53.79566320247033,1,179,0,0.5249847347434625
Chiller,28.04921515539478,83.10369535674972,14.563554428460343,51.84697425889847,0,145,0,1.3474611288818092
Pump,21.164310261806914,77.6082374289883,6.537456561261866,22.115752207813397,1,154,0,0.5091809598533917
Pump,23.636599884142292,36.11431449611901,15.8498695835281,46.844576135732574,1,121,0,0.4231209906248355
Chiller,32.5355134275389,33.61105570500536,13.649861210553258,98.08161260195953,2,124,0,1.0672094216331796
AHU,21.520288756584538,113.33669524118848,16.451507956655632,89.8844460981671,2,150,0,0.6375407659510338
Pump,19.20969084794836,39.30133223692412,4.200939621096632,46.35024536273741,1,268,0,0.6678555080952574
Pump,19.173129074417876,94.18310912268493,7.896809833107282,67.02363240530977,3,327,1,1.5824160815315618
AHU,33.993336848552836,50.209006793814105,13.826608638242618,87.78373964283952,0,1,0,1.1085576610968042
AHU,26.61764744535119,21.014218140240956,23.010071231782696,55.30194694000549,0,161,0,0.530932461379711
Chiller,24.96000522088931,6.232259234966279,11.672180807103167,21.436629100012077,1,244,0,0.3980824756067304
Pump,31.784935877134615,67.58959375675384,12.487440521072694,25.960836945491206,3,251,1,1.0282115812249844
Chiller,32.20904077447877,117.21456413312725,18.293921780132443,60.83141770789653,1,64,0,1.197870182354558
Pump,23.647247562965276,47.45066228805852,16.07585514572236,97.55515005407027,4,299,1,1.2995875813030793
AHU,29.791506977054517,46.07711840920015,9.978523001966664,75.45676337750942,0,248,0,1.0697522864050326
AHU,31.10908786948207,44.57053605268584,12.216327911348555,25.67329531508556,1,297,0,1.2641538149624514
AHU,29.12906167672123,64.86254129005872,8.353995977144649,35.14887006334902,2,115,0,0.691225469684014
Chiller,20.57711627160169,55.67646159379376,23.320429182604173,81.705851457348,0,295,0,0.6365842992386219
Chiller,32.89001241978997,106.19018207360666,6.612687631147194,87.31518079649958,0,1,0,0.7318052651280583
Chiller,27.164607396512146,63.13489104820138,11.436735691328389,69.41556689508727,0,41,0,0.42228376185032235
Chiller,22.802031248290064,63.39215139168541,4.516779444400224,71.55385357038533,0,173,0,0.43224976957609534
Pump,25.228879152440797,20.91273339286401,8.435589838670928,22.26699603067077,0,88,0,0.28630542953068083
AHU,18.638708536781426,118.01504720469438,19.6094227676031,86.28242076652069,1,98,0,0.7327029056516524
Chiller,20.1737356207811,33.74688244991542,8.023504645777589,83.06201665366638,2,88,0,0.40160214471786815
Pump,31.014294758769637,13.436867757854307,5.601268050579312,40.72281152826777,3,251,1,1.4691967242852053
Pump,18.000197790841224,81.26181863214902,13.489063596890466,76.69413759724056,3,335,1,1.0799768086345085
Pump,25.081619084198966,73.46713256804036,4.1993846946903695,37.18836851399985,3,141,0,0.9843383403253728
Pump,26.882673078455003,52.74175020916576,5.6953230885266635,23.22641288412104,2,71,0,0.29724646325046883
Chiller,18.92878514001653,53.55210689627798,20.1525173912595,36.09092340723018,1,137,0,0.5642034119600081
AHU,34.54232877052966,95.28235092033958,19.42946689719213,34.29031014034396,2,99,0,1.2747914507932934
Pump,21.844130631244422,27.506953611459643,22.30277640809792,47.01983973878778,1,151,0,0.4053901871122999
AHU,23.171378233816775,99.32913167866232,21.09030871821499,53.475959774036646,1,175,0,0.7764073028583064
Chiller,23.167022708335466,79.60591809792709,17.663511264796362,60.68311131981663,1,167,0,0.862528804960033
Pump,21.91708325599495,53.1815239846453,5.046657146013256,58.14031004066625,2,343,0,0.7636063494656811
Chiller,18.025054975467295,57.67329090714489,19.65697235973315,41.653968477223145,1,257,0,0.6189284662534768
Chiller,30.398861499495936,34.514428826401016,20.910216216811207,22.333653485925957,0,224,0,0.9132834104576921
AHU,34.43637349658785,91.4931482601521,19.98164291543909,68.40812977897205,0,330,1,1.5094402736061827
AHU,21.812989215845768,63.98059536510579,14.169580706160522,51.65958638778835,2,65,0,0.6224814521638826
AHU,29.27180226065818,41.89827241623201,8.658036772989632,43.89377259100398,0,69,0,0.5682580165468742
Chiller,30.612237558298155,73.54576331250928,20.906599513774534,89.35528342644099,1,67,0,0.8169010529082239
Pump,32.42323144453892,119.50946198590215,18.54325619480277,79.73946462385278,1,50,0,1.0268812336311752
Chiller,25.184696349231356,55.05516216050369,23.61522348777703,88.62124386979538,2,314,0,0.7929862731079558
Chiller,23.149825395887298,110.87951108954125,7.113851955118658,59.59862357699688,3,309,1,1.0770540169277212
Pump,23.53001727839153,44.6769365913251,8.513291661041102,30.4745001701422,1,91,0,0.31127474877738054
Pump,30.114562662674718,11.294261296373378,8.235962997630054,75.69771488970179,1,115,0,0.6948619624427992
Pump,31.885250930595813,28.48784223236932,19.850795352426736,36.48590239497402,0,57,0,0.6293673398702336
Pump,21.087437451862243,53.14994148268369,7.738145929002363,55.29837352733735,4,342,0,1.4343656952064683
AHU,24.30599713868201,30.258016788375436,5.333196596466122,25.200063115911078,0,18,0,0.16942650085385727
AHU,33.33298334473555,5.026109395099387,23.971216131712573,86.0246721938386,2,272,0,0.9612423632639027
Chiller,31.71378983481057,110.22517684096563,4.4963442289029825,30.075251283800046,0,130,0,0.8017464302884945
AHU,34.74259284696209,102.04613229155684,20.70488120317731,92.24780056394478,0,269,1,1.7627169988242355
AHU,30.82222041459537,90.36360662099892,11.307336831013057,89.13844818092457,4,80,1,1.7015646851941597
Chiller,24.684318417474678,24.298678499293292,20.832309195156306,57.16662115513969,4,299,0,1.3305484923445272
AHU,28.04084317790884,18.841811264148397,15.0924098242229,79.54945634431925,4,310,1,1.1833779921378678
AHU,29.237242322204445,12.774546189324063,22.032624589727202,69.55560590545227,1,202,0,1.2565612256892698
Chiller,19.33374887739111,88.26335670888594,22.523859728292532,84.24605138701959,3,225,1,1.2356387882169502
Chiller,27.256448304765705,111.8129154791068,4.18196362561552,54.54440806287296,3,159,0,0.9025184256142823
AHU,30.058454084034363,54.51161940499925,5.508243519855766,82.864678739548,0,204,0,1.1022564163805146
Chiller,20.844462168018026,18.70117727954554,9.00717459141711,56.99654536521184,0,137,0,0.5285638467335505
Pump,31.270739196234473,63.92517438419225,17.386308327270033,95.2772630274235,3,73,1,1.7163905413597902
AHU,27.924137268739898,45.11566935774246,21.76544393023012,58.90976806601181,1,48,0,0.6459981065323214
AHU,34.187770356859104,48.10486630024974,13.198839025879256,57.00954175469836,4,18,1,1.534658618152705
AHU,18.72117906951716,76.45302177790634,16.139462325485308,82.80574892508102,2,267,0,0.730474461021626
Pump,22.51054433844294,87.65258302515328,7.769997055911222,85.72621534086704,0,340,0,0.8719218921528665
Chiller,28.22641594809701,17.719413870413497,20.09933667763371,64.35912914569366,0,19,0,0.585231821980976
AHU,23.04151850750082,9.092876542744785,23.346562227069395,34.383825079606034,1,100,0,0.5278986154436053
AHU,30.14521078921112,119.3479848088572,9.37197865829195,57.42065847660636,1,116,0,0.8528768706923686
Chiller,30.903089802872827,31.76376012528846,13.896519032010927,97.44580023277427,1,346,1,1.5414636302225222
Pump,19.742771389130066,11.190510364472793,5.722322210127476,80.23889544313481,1,74,0,0.35678631975157754
Pump,26.735525891515053,26.835662846030797,15.182733129259368,84.89300831033057,0,280,0,0.6953936910598503
AHU,26.65113944504795,9.480152330073384,14.055668836933611,22.62603990553921,1,269,0,0.36427445479312937
Pump,24.277773093664198,50.05825288097474,6.888729683101552,57.428757010732795,1,125,0,0.440737156000956
Pump,33.85972266368442,97.2762052119023,12.8413242623615,71.72969069260444,2,116,0,1.3470895432615215
AHU,32.06760743784476,44.24311172213787,10.682093041731266,86.40261469024597,0,174,0,0.750750072178799
Pump,29.852559492463826,56.081091791012156,14.436617506103786,23.941892286621716,3,181,1,1.2559002755980704
AHU,30.143552807494956,82.69247896025546,15.713086708575984,88.19511085134985,3,226,1,1.1860354240437911
AHU,25.849174444823024,63.52281805803622,4.169911572144191,63.872074939352935,0,157,0,0.5140723306567262
AHU,33.65690685864179,104.06625389245228,19.22011965899111,35.78511764608479,2,164,0,0.8899011430881046
Pump,29.80812226330585,104.594102630262,18.260285837234818,45.380417315976004,5,71,1,1.2153634018579036
Chiller,30.39267804814888,6.1397299814826685,11.325727724130445,42.55436414012486,2,222,0,1.0802074153570163
Pump,32.648745364384865,94.4753252455679,5.058718711376365,62.46872274307806,0,126,0,0.9653151337105947
Pump,22.659217018817248,57.984364027792495,19.09865079570101,24.134854392890546,3,145,0,0.8084679969663733
Chiller,31.720205365733953,118.71666224992126,23.10350320956265,32.682892679993884,0,176,0,1.2435110101730644
Pump,21.319090250260366,60.571688725675045,8.803031920440283,85.01544347006259,1,152,0,0.5076022186208599
Chiller,23.870813188163094,118.4930337196542,10.470492274740758,30.608319259744885,2,182,0,0.5773514137466642
Chiller,23.705377722587325,91.7754765386597,7.676257789636299,38.671701556650156,0,347,0,0.8116097007397821
AHU,34.634932962615395,33.58956173053023,15.538722466896793,56.26964844833259,1,85,0,0.7375558863726046
Chiller,32.561132803714756,66.91542261800014,7.096827892949099,61.36967104906644,2,364,1,1.3394286676212643
